source,field,family,materialized,selector_status,priority,allowed_transforms,pit_policy,next_action,table_id,route,gap,recommended_transforms_from_registry
high_value_gap,HOLDSALE_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LEASE_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_BALANCE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_EQUITY_BALANCE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_EQUITY_OTHER,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_OTHER,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LOAN_PBC,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LONG_PREPAID_EXPENSE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_ASSET_1YEAR,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_ASSET_BALANCE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_ASSET_OTHER,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_1YEAR,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_BALANCE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,NONCURRENT_LIAB_OTHER,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OIL_GAS_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_COMPRE_INCOME,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_CURRENT_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_CURRENT_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_FINASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,OTHER_NONCURRENT_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PERPETUAL_BOND,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PERPETUAL_BOND_PAYBALE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREDICT_CURRENT_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREDICT_LIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,PREFERRED_SHARES,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,PREFERRED_SHARES_PAYBALE,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,PRODUCTIVE_BIOLOGY_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SELL_REPO_FINASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SHARE_CAPITAL,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,SPECIAL_PAYABLE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,SPECIAL_RESERVE,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TOTAL_LIAB_EQUITY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINASSET_NOTFVTPL,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINLIAB,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TRADE_FINLIAB_NOTFVTPL,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,TREASURY_SHARES,capacity_size,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,lagged_level|rank_xsection|bucket|small_capacity_guard|liquidity_capacity_interaction
high_value_gap,USERIGHT_ASSET,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,ACCRUED_EXPENSE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AMORTIZE_COST_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AMORTIZE_COST_FINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AMORTIZE_COST_NCFINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AMORTIZE_COST_NCFINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,APPOINT_FVTPL_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,APPOINT_FVTPL_FINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,ASSET_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,ASSET_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,ASSIGN_CASH_DIVIDEND_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,AVAILABLE_SALE_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,BUY_RESALE_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CONSUMPTIVE_BIOLOGICAL_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CONTRACT_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CONTRACT_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CURRENT_ASSET_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CURRENT_ASSET_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CURRENT_LIAB_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,CURRENT_LIAB_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DEFER_INCOME_1YEAR_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DEFER_INCOME_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DEFER_TAX_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DEFER_TAX_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DERIVE_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DERIVE_FINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DEVELOP_EXPENSE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DIV_HOLDSALE_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,DIV_HOLDSALE_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FIXED_ASSET_DISPOSAL_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FIXED_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FVTOCI_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FVTOCI_NCFINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FVTPL_FINASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,FVTPL_FINLIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,GOODWILL_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,HOLDSALE_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,HOLDSALE_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,INTANGIBLE_ASSET_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,INVENTORY_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LEASE_LIAB_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_EQUITY_BALANCE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_EQUITY_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LIAB_OTHER_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LOAN_PBC_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,LONG_PREPAID_EXPENSE_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
high_value_gap,MONETARYFUNDS_YOY,disclosure_event,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,event_flag|event_age|net_buy_sell_ratio|matched_control_required
high_value_gap,NONCURRENT_ASSET_1YEAR_YOY,fundamental,False,registered_not_panelized,low,panelize_first_then_apply_registry_recommended_transforms,lagged or timestamp-safe use only,choose top fields for next panelization batch,balance_sheet_report_em,announcement_pit_context,registered_pit_not_panelized,notice_lagged_latest|quarter_delta|ttm_proxy|rank_xsection|winsorize
