candidate_uid,cluster_id,source_scope,source_phase,representative_expression,canonical_expression,representative_candidate_id,source_lane,field_families,operator_families,retained_by_j2,retained_by_j4_relaxed,new_vs_149_proxy,known_vs_149_reason,max_corr_to_149_registry_proxy,p90_turnover,median_turnover,cost_adjusted_score,capacity_proxy,median_amount_20d,limit_hit_rate,suspension_rate,raw_pass_count,deployable_count,champion_score,grade,discovery_strength_component,book_readiness_component,cost_proxy_component,turnover_component,capacity_component,novelty_corr_component,feasibility_component,penalties,proof_gaps,champion_decision,merged_duplicate_candidate_uids,duplicate_candidate_count,legacy_cluster_id
registry149:registry_049,registry_049,registry_149,phase3D_cumulative_previous_103,"CSRank(Sub(ZScore($vwap),ZScore($turnover_rate)))","CSRank(Sub(ZScore($vwap),ZScore($turnover_rate)))",agnostic-freeform-114cb2a7ea61,agnostic_freeform_ast,$turnover_rate|$vwap,CSRank|Sub|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_049,1,phase3c_cluster_014
registry149:registry_050,registry_050,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close))),Mul(Mean(Mul(Sign(Delta($close,1)),Sign(Delta($amount,1))),5),ZScore(Mean(Abs(Delta($close,1)),20)))))","CSRank(Mul(CSRank(Mul(ZScore($final_float_market_cap),ZScore($close))),Mul(Mean(Mul(Sign(Delta($close,1)),Sign(Delta($amount,1))),5),ZScore(Mean(Abs(Delta($close,1)),20)))))",fgv2-repair-add_confirmation_state-9339936017,formula_gen_v2_repair_expansion,$amount|$close|$final_float_market_cap,Abs|CSRank|Delta|Mean|Mul|Sign|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_050,1,phase3c_cluster_015
registry149:registry_051,registry_051,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank(Std($vwap,21)),ZScore(Mean($close,21))))","CSRank(Mul(CSRank(Std($vwap,21)),ZScore(Mean($close,21))))",agnostic-freeform-23021cadc909,agnostic_freeform_ast,$close|$vwap,CSRank|Mean|Mul|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_051,1,phase3c_cluster_018
registry149:registry_052,registry_052,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank(Mul(ZScore(Mean($amount,5)),ZScore(Mean($amount,5)))),ZScore(Mean(Abs(Delta($close,1)),20))))","CSRank(Mul(CSRank(Mul(ZScore(Mean($amount,5)),ZScore(Mean($amount,5)))),ZScore(Mean(Abs(Delta($close,1)),20))))",fgv2-repair-add_state_gate-c0032679ed,formula_gen_v2_repair_expansion,$amount|$close,Abs|CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_052,1,phase3c_cluster_023
registry149:registry_053,registry_053,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(Mul(ZScore(Delta($close,5)),ZScore(Delta($close,1)))))","Neg(CSRank(Mul(ZScore(Delta($close,5)),ZScore(Delta($close,1)))))",stockpit-cem_adaptive_grammar-31bdfaa36118,r0_cem_led,$close,CSRank|Delta|Mul|Neg|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_053,1,phase3c_cluster_024
registry149:registry_054,registry_054,registry_149,phase3D_cumulative_previous_103,"CSRank(Sub(ZScore(Mean($close,21)),CSRank(Std($low,2))))","CSRank(Sub(ZScore(Mean($close,21)),CSRank(Std($low,2))))",agnostic-freeform-f3b5e61d82f0,agnostic_freeform_ast,$close|$low,CSRank|Mean|Std|Sub|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_054,1,phase3c_cluster_025
registry149:registry_055,registry_055,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(CSResidual(CSRank(Delta($amount,5)),CSRank(Delta($close,5)))))","Neg(CSRank(CSResidual(CSRank(Delta($amount,5)),CSRank(Delta($close,5)))))",stockpit-cem_adaptive_grammar-3293d34baffe,r0_cem_led,$amount|$close,CSRank|CSResidual|Delta|Neg,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_055,1,phase3c_cluster_026
registry149:registry_056,registry_056,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore(Std($turnover_rate,8)),Mul(ZScore(Mean($low,34)),ZScore(Delta($high,21)))))","CSRank(Mul(ZScore(Std($turnover_rate,8)),Mul(ZScore(Mean($low,34)),ZScore(Delta($high,21)))))",agnostic-freeform-d61baa56e266,agnostic_freeform_ast,$high|$low|$turnover_rate,CSRank|Delta|Mean|Mul|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_056,1,phase3c_cluster_028
registry149:registry_057,registry_057,registry_149,phase3D_cumulative_previous_103,"CSRank(Sub(ZScore(Std($final_total_market_cap,13)),ZScore(Mean(Abs(Delta($final_total_market_cap,1)),2))))","CSRank(Sub(ZScore(Std($final_total_market_cap,13)),ZScore(Mean(Abs(Delta($final_total_market_cap,1)),2))))",agnostic-freeform-16ee6691243c,agnostic_freeform_ast,$final_total_market_cap,Abs|CSRank|Delta|Mean|Std|Sub|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_057,1,phase3c_cluster_030
registry149:registry_058,registry_058,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank(Mul(ZScore(Delta($close,21)),ZScore(Delta($amount,21)))),ZScore(Mean(Abs(Delta($close,1)),20))))","CSRank(Mul(CSRank(Mul(ZScore(Delta($close,21)),ZScore(Delta($amount,21)))),ZScore(Mean(Abs(Delta($close,1)),20))))",fgv2-repair-add_state_gate-509d9a3e22,formula_gen_v2_repair_expansion,$amount|$close,Abs|CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_058,1,phase3c_cluster_031
registry149:registry_059,registry_059,registry_149,phase3D_cumulative_previous_103,"CSRank(Add(CSRank(Mom($vwap,8)),ZScore($high)))","CSRank(Add(CSRank(Mom($vwap,8)),ZScore($high)))",agnostic-freeform-ffa89cf2efea,replay_aware_residual,$high|$vwap,Add|CSRank|Mom|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_059,1,phase3c_cluster_034
registry149:registry_060,registry_060,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore(Std($high,34)),Mul(CSRank(Delta($close,21)),CSRank(Mean(Abs(Delta($vwap,1)),8)))))","CSRank(Mul(ZScore(Std($high,34)),Mul(CSRank(Delta($close,21)),CSRank(Mean(Abs(Delta($vwap,1)),8)))))",agnostic-freeform-3bb7cb758ab5,agnostic_freeform_ast,$close|$high|$vwap,Abs|CSRank|Delta|Mean|Mul|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_060,1,phase3c_cluster_035
registry149:registry_061,registry_061,registry_149,phase3D_cumulative_previous_103,"CSRank(CSResidual(ZScore(Std($close,5)),ZScore(Delta($vwap,2))))","CSRank(CSResidual(ZScore(Std($close,5)),ZScore(Delta($vwap,2))))",agnostic-freeform-8cd241bc3ac9,replay_aware_residual,$close|$vwap,CSRank|CSResidual|Delta|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_061,1,phase3c_cluster_036
registry149:registry_063,registry_063,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore($open),Mul(Sign(Mean($volume,8)),Sign(Delta($vwap,5)))))","CSRank(Mul(ZScore($open),Mul(Sign(Mean($volume,8)),Sign(Delta($vwap,5)))))",agnostic-freeform-00dade142126,agnostic_freeform_ast,$open|$volume|$vwap,CSRank|Delta|Mean|Mul|Sign|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_063,1,phase3c_cluster_044
registry149:registry_064,registry_064,registry_149,phase3D_cumulative_previous_103,"CSRank(ZScore(Mul(ZScore(Mean(Abs(Delta($turnover_rate,1)),10)),ZScore(Mean(Abs(Delta($close,1)),20)))))","CSRank(ZScore(Mul(ZScore(Mean(Abs(Delta($turnover_rate,1)),10)),ZScore(Mean(Abs(Delta($close,1)),20)))))",fgv2-signal_state-358397896597,formula_gen_v2_defined,$close|$turnover_rate,Abs|CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_064,1,phase3c_cluster_046
registry149:registry_065,registry_065,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore(Delta($final_float_market_cap,21)),ZScore(Delta($close,21))))","CSRank(Mul(ZScore(Delta($final_float_market_cap,21)),ZScore(Delta($close,21))))",stockpit-cem_adaptive_grammar-403c9200612d,r0_cem_led,$close|$final_float_market_cap,CSRank|Delta|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_065,1,phase3c_cluster_050
registry149:registry_066,registry_066,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore($final_float_market_cap),Mul(CSRank($turnover_rate),CSRank($vwap))))","CSRank(Mul(ZScore($final_float_market_cap),Mul(CSRank($turnover_rate),CSRank($vwap))))",agnostic-freeform-30bca815e518,replay_aware_residual,$final_float_market_cap|$turnover_rate|$vwap,CSRank|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_066,1,phase3c_cluster_051
registry149:registry_067,registry_067,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank($final_float_market_cap),Mul(CSRank(Mean($final_total_market_cap,5)),ZScore(Std($vwap,2)))))","CSRank(Mul(CSRank($final_float_market_cap),Mul(CSRank(Mean($final_total_market_cap,5)),ZScore(Std($vwap,2)))))",agnostic-freeform-cdc9fe6628e3,agnostic_freeform_ast,$final_float_market_cap|$final_total_market_cap|$vwap,CSRank|Mean|Mul|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_067,1,phase3c_cluster_053
registry149:registry_068,registry_068,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,21)),ZScore(Delta($close,5)))))","Neg(CSRank(Mul(ZScore(Delta($final_float_market_cap,21)),ZScore(Delta($close,5)))))",stockpit-cem_adaptive_grammar-dcaf318c9ffa,r0_cem_led,$close|$final_float_market_cap,CSRank|Delta|Mul|Neg|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_068,1,phase3c_cluster_054
registry149:registry_069,registry_069,registry_149,phase3D_cumulative_previous_103,"CSRank(ZScore(Mul(ZScore(Mean(Delta($vwap,1),20)),Mean(Mul(Sign(Delta($close,1)),Sign(Delta($volume,1))),20))))","CSRank(ZScore(Mul(ZScore(Mean(Delta($vwap,1),20)),Mean(Mul(Sign(Delta($close,1)),Sign(Delta($volume,1))),20))))",fgv2-signal_confirm-1f5a2b95febe,formula_gen_v2_defined,$close|$volume|$vwap,CSRank|Delta|Mean|Mul|Sign|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_069,1,phase3c_cluster_060
registry149:registry_070,registry_070,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(CSRank(Mean(Abs(Delta($turnover_rate,1)),5)),Mul(ZScore(Mean($low,21)),ZScore($close))))","CSRank(Mul(CSRank(Mean(Abs(Delta($turnover_rate,1)),5)),Mul(ZScore(Mean($low,21)),ZScore($close))))",agnostic-freeform-93a811bfe53c,agnostic_freeform_ast,$close|$low|$turnover_rate,Abs|CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_070,1,phase3c_cluster_063
registry149:registry_071,registry_071,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($final_float_market_cap,21)))))","Neg(CSRank(Mul(ZScore(Delta($amount,5)),ZScore(Delta($final_float_market_cap,21)))))",stockpit-cem_adaptive_grammar-bbfcaca9c0ca,r0_cem_led,$amount|$final_float_market_cap,CSRank|Delta|Mul|Neg|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_071,1,phase3c_cluster_067
registry149:registry_072,registry_072,registry_149,phase3D_cumulative_previous_103,"CSRank(Div(Sub($open,Mean($vwap,21)),Mean(Abs($ret),2)))","CSRank(Div(Sub($open,Mean($vwap,21)),Mean(Abs($ret),2)))",stockpit-ast_evolutionary_mutation-48c6145d2a67,r0_cem_led,$open|$ret|$vwap,Abs|CSRank|Div|Mean|Sub,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_072,1,phase3c_cluster_069
registry149:registry_073,registry_073,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(ZScore(Mean($close,5)),ZScore(Mean(Abs(Delta($turnover_rate,1)),2))))","CSRank(Mul(ZScore(Mean($close,5)),ZScore(Mean(Abs(Delta($turnover_rate,1)),2))))",agnostic-freeform-ff42148e081c,agnostic_freeform_ast,$close|$turnover_rate,Abs|CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_073,1,phase3c_cluster_072
registry149:registry_074,registry_074,registry_149,phase3D_cumulative_previous_103,"CSRank(Mul(Sign(Delta($close,13)),Mul(Sign(Mean($vwap,13)),ZScore(Mean($high,21)))))","CSRank(Mul(Sign(Delta($close,13)),Mul(Sign(Mean($vwap,13)),ZScore(Mean($high,21)))))",agnostic-freeform-7259caa46e95,agnostic_freeform_ast,$close|$high|$vwap,CSRank|Delta|Mean|Mul|Sign|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_074,1,phase3c_cluster_074
registry149:registry_075,registry_075,registry_149,phase3D_cumulative_previous_103,"CSRank(Sub(Sign(Mom($amount,5)),ZScore(Delta($turnover_rate,13))))","CSRank(Sub(Sign(Mom($amount,5)),ZScore(Delta($turnover_rate,13))))",agnostic-freeform-aaf090faa76a,agnostic_freeform_ast,$amount|$turnover_rate,CSRank|Delta|Mom|Sign|Sub|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_075,1,phase3c_cluster_079
registry149:registry_076,registry_076,registry_149,phase3D_cumulative_previous_103,"CSRank(CSResidual(CSRank(Delta($amount,21)),CSRank(Delta($final_float_market_cap,5))))","CSRank(CSResidual(CSRank(Delta($amount,21)),CSRank(Delta($final_float_market_cap,5))))",stockpit-cem_adaptive_grammar-f441729186b0,r0_cem_led,$amount|$final_float_market_cap,CSRank|CSResidual|Delta,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_076,1,phase3c_cluster_081
registry149:registry_077,registry_077,registry_149,phase3D_cumulative_previous_103,"CSRank(CSResidual(CSRank(Std($final_float_market_cap,5)),CSRank(Std($volume,21))))","CSRank(CSResidual(CSRank(Std($final_float_market_cap,5)),CSRank(Std($volume,21))))",stockpit-cem_adaptive_grammar-54dd3bc3ad51,r0_cem_led,$final_float_market_cap|$volume,CSRank|CSResidual|Std,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_077,1,phase3c_cluster_083
registry149:registry_078,registry_078,registry_149,phase3D_cumulative_previous_103,"CSRank(CSResidual(CSRank(Delta($final_float_market_cap,5)),CSRank(Delta($amount,5))))","CSRank(CSResidual(CSRank(Delta($final_float_market_cap,5)),CSRank(Delta($amount,5))))",stockpit-cem_adaptive_grammar-3f0460244fb6,r0_cem_led,$amount|$final_float_market_cap,CSRank|CSResidual|Delta,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_078,1,phase3c_cluster_087
registry149:registry_079,registry_079,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(CSResidual(CSRank(Mean(Abs($volume),5)),CSRank(Mean(Abs($volume),21)))))","Neg(CSRank(CSResidual(CSRank(Mean(Abs($volume),5)),CSRank(Mean(Abs($volume),21)))))",stockpit-cem_adaptive_grammar-df822c33075b,r0_cem_led,$volume,Abs|CSRank|CSResidual|Mean|Neg,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_079,1,phase3c_cluster_089
registry149:registry_080,registry_080,registry_149,phase3D_cumulative_previous_103,"CSRank(CSResidual(CSRank(Delta($final_float_market_cap,21)),CSRank(Delta($close,1))))","CSRank(CSResidual(CSRank(Delta($final_float_market_cap,21)),CSRank(Delta($close,1))))",stockpit-cem_adaptive_grammar-207a79bd26c1,r0_cem_led,$close|$final_float_market_cap,CSRank|CSResidual|Delta,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_080,1,phase3c_cluster_091
registry149:registry_081,registry_081,registry_149,phase3D_cumulative_previous_103,"Neg(CSRank(Mul(ZScore(Std($amount,21)),ZScore(Std($volume,5)))))","Neg(CSRank(Mul(ZScore(Std($amount,21)),ZScore(Std($volume,5)))))",stockpit-cem_adaptive_grammar-e1f023b2bbe4,r0_cem_led,$amount|$volume,CSRank|Mul|Neg|Std|ZScore,False,False,False,registry_member,,,,,,,,,1,1,38.708333,C,0.325833,0.28,0.35,0.3,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_081,1,phase3c_cluster_093
registry149:registry_146,registry_146,registry_149,Phase3H,"CSRank(Mul(ZScore(Mean($final_total_market_cap,34)),ZScore(Delta($final_total_market_cap,17))))","CSRank(Mul(ZScore(Mean($final_total_market_cap,34)),ZScore(Delta($final_total_market_cap,17))))",phase3repair-failure_detail-duplicate_escape-066245d90aa4,ast_failure_aware_repair,$final_total_market_cap,CSRank|Delta|Mean|Mul|ZScore,False,False,False,registry_member,,0.162536,0.1715,0.604855,,,,,1,1,37.880555,C,0.199867,0.28,0.120971,0.733285,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_146,1,cluster_146
registry149:registry_113,registry_113,registry_149,Phase3E,"CSRank(Mul(ZScore(Mean($low,2)),Corr(Std($open,21),Delay(Mean($high,21),1),5)))","CSRank(Mul(ZScore(Mean($low,2)),Corr(Std($open,21),Delay(Mean($high,21),1),5)))",agnostic-freeform-65dea0aca41f,agnostic_freeform_ast,$high|$low|$open,CSRank|Corr|Delay|Mean|Mul|Std|ZScore,False,False,False,registry_member,,0.205783,0.213482,0.737074,,,,,1,1,37.869236,C,0.214411,0.28,0.147415,0.675623,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_113,1,cluster_034
registry149:registry_125,registry_125,registry_149,Phase3E,"Neg(CSRank(Std($volume,5)))","Neg(CSRank(Std($volume,5)))",stockpit-cem_adaptive_grammar-55de61ecde63,r0_cem_led,$volume,CSRank|Neg|Std,False,False,False,registry_member,,0.27596,0.290619,0.916967,,,,,1,1,37.642221,C,0.2342,0.28,0.183393,0.582053,0.3,0.55,1.0,,subperiod_stability_not_yet_audited|sign_flip_placebo_not_yet_audited|low_order_ablation_not_yet_audited|daily_book_readiness_metrics_incomplete,REGISTRY_ONLY_OR_REJECT_FOR_CHAMPION,registry149:registry_125,1,cluster_057
